isbn_searched,publisher,synopsis,language,image,image_original,title_long,dimensions,pages,date_published,subjects,authors,title,isbn13,msrp,binding,isbn,isbn10,other_isbns,dimensions_structured.length.unit,dimensions_structured.length.value,dimensions_structured.width.unit,dimensions_structured.width.value,dimensions_structured.weight.unit,dimensions_structured.weight.value,dimensions_structured.height.unit,dimensions_structured.height.value,edition,dewey_decimal,related.ePub
9787559668080,Beijing United Publishing Company,,zh,https://images.isbndb.com/covers/16911393484879.jpg,https://images.isbndb.com/covers/original/16911393484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3MzIsImlhdCI6MTc0NDc5MjUzMn0.kq2_NrrMbpZGxDlu4oGAbx_7iCYYQxJHbvAL0DNGHmg,Bury a Goldfish: Hong Sang-soo's Movies Movie Reviews Director Interviews Works List Korean Interviews The Day the Pig Fell into the Well Director Heo Moon-yeong Art Research(Chinese Edition),,,2023-06-01,"['Arborist Merchandising Root', 'Self Service']",['GU BING KE YI [ HAN ] XU WEN YING'],Bury a Goldfish: Hong Sang-soo's Movies Movie Reviews Director Interviews Works List Korean Interviews The Day the Pig Fell into the Well Director Heo Moon-yeong Art Research(Chinese Edition),9787559668080,0.00,Paperback,7559668089,7559668089,,,,,,,,,,,,
9787559668684,"Beijing United Publishing co., LTD",,zh,https://images.isbndb.com/covers/16917433484879.jpg,https://images.isbndb.com/covers/original/16917433484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3MzMsImlhdCI6MTc0NDc5MjUzM30.auE19dFCg070tEt6GtoJIQBitPxl6ml50p_oCJIU_6w,How to Slay a Dragon:A Fantasy Hero's Guide to the Real Middle Ages(Hardcover) (Chinese Edition),,222.0,2023,"['Arborist Merchandising Root', 'Self Service']",['Caitlin Stevenson'],How to Slay a Dragon:A Fantasy Hero's Guide to the Real Middle Ages(Hardcover) (Chinese Edition),9787559668684,0.00,Hardcover,7559668682,7559668682,,,,,,,,,,1,,
9787559670984,"Beijing United Publishing co., LTD",,,https://images.isbndb.com/covers/16940433484879.jpg,https://images.isbndb.com/covers/original/16940433484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3MzQsImlhdCI6MTc0NDc5MjUzNH0.SodOe770wgMTiDoCLNyLlpIQ7CgNjDufTvgDijBClCU,山中之门(吉恩·瓦伦汀诗选)/雅众诗丛,,,2023,"['Arborist Merchandising Root', 'Self Service']",['(美)吉恩·瓦伦汀'],山中之门(吉恩·瓦伦汀诗选)/雅众诗丛,9787559670984,0.00,Paperback,7559670989,7559670989,,,,,,,,,,,,
9787559671288,"Beijing United Publishing co., LTD",,zh,https://images.isbndb.com/covers/16943473484879.jpg,https://images.isbndb.com/covers/original/16943473484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3MzYsImlhdCI6MTc0NDc5MjUzNn0.9U2aSK00fCDPDxbKpnqIfMLXWUHmky3iMXHJQgq4iFQ,The other girl (Hardcover) (Chinese Edition),,84.0,2023,"['Literature & Fiction', 'Arborist Merchandising Root', 'Self Service']",['Annie Ernaux'],The other girl (Hardcover) (Chinese Edition),9787559671288,0.00,Hardcover,7559671284,7559671284,,,,,,,,,,1,,
9787559671738,"Beijing United Publishing co., LTD",,,https://images.isbndb.com/covers/16947973484879.jpg,https://images.isbndb.com/covers/original/16947973484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3MzcsImlhdCI6MTc0NDc5MjUzN30.ORYxIZ51AE4oCSpuj3sV_5h1BbhyKJ0r5vWqBYhzPno,一个拣鲨鱼牙齿的男人(胡续冬诗选)(精)/雅众诗丛,,,2023,"['Arborist Merchandising Root', 'Self Service']",['胡续冬'],一个拣鲨鱼牙齿的男人(胡续冬诗选)(精)/雅众诗丛,9787559671738,0.00,Hardcover,755967173X,755967173X,,,,,,,,,,,,
9787559677082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787559800848,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18239073484879.jpg,https://images.isbndb.com/covers/original/18239073484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDAsImlhdCI6MTc0NDc5MjU0MH0.oVCJd-srAGMGUAvObP2boaW9iFIGYuDlXEpFkf6jQcE,Our Home (Chinese Edition),,305.0,2020-08-01,['Subjects'],['Yan Ge'],Our Home (Chinese Edition),9787559800848,0.00,Hardcover,755980084X,755980084X,,,,,,,,,,First Edition,,
9787559807076,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18301353484879.jpg,https://images.isbndb.com/covers/original/18301353484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDEsImlhdCI6MTc0NDc5MjU0MX0.3Ff5ubl2jgy7vjbK4gNbqH8mKSG8eq3jdlQzTHlfX2M,Speeches of Michio Hoshino (Chinese Edition),,354.0,2020-12-01,"['Arborist Merchandising Root', 'Self Service']",['Michio Hoshino'],Speeches of Michio Hoshino (Chinese Edition),9787559807076,0.00,Paperback,7559807070,7559807070,,,,,,,,,,1,,
9787559807328,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18303873484879.jpg,https://images.isbndb.com/covers/original/18303873484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDIsImlhdCI6MTc0NDc5MjU0Mn0.ZkhF_iqc7k6rHCgbdd0S512DBdLU1p3x3pFblsCEEkQ,"Forest, Glacier and Whale (Chinese Edition)",,323.0,2020-12-01,['Subjects'],['Michio Hoshino'],"Forest, Glacier and Whale (Chinese Edition)",9787559807328,0.00,Paperback,7559807321,7559807321,,,,,,,,,,First Edition,,
9787559809513,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18325723484879.jpg,https://images.isbndb.com/covers/original/18325723484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDQsImlhdCI6MTc0NDc5MjU0NH0.2sGRQx2d-3LUXkoQ5rnLdLprOkwGbKY2AShHR0x2r6E,The Travel of Michio Hoshino (Chinese Edition),,299.0,2020-12-01,['Subjects'],['Michio Hoshino'],The Travel of Michio Hoshino (Chinese Edition),9787559809513,0.00,Paperback,7559809510,7559809510,,,,,,,,,,First Edition,,
9787559810021,Guangxi Normal University Press,"This is the collection of literature letters between Lou Yi-chun and Dung Kal-cheung. They took turns to theme the 26 letters, from the PE classes in youth, story-breeding café to the recurrent dreams, unexpected diseases and the metaphorical characters of star signs, from their first novel to the work destined not to come, and to their critical moments of life like the wedding, becoming a writer and children's birth... The two novelists exchange their private recollections and secret years, surely together with their echoes in the literature cosmos nd the never faded writing dream.",zh,https://images.isbndb.com/covers/18330803484879.jpg,https://images.isbndb.com/covers/original/18330803484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDUsImlhdCI6MTc0NDc5MjU0NX0.gptxkNkoRaMWkm9_LgUzIedCsizz9G4AU-IzebZp90w,Lou Yi-chun vs. Dung Kal-cheung (Chinese Edition),,228.0,2018-08-27,['Subjects'],"['Luo Yijun', 'Dong Qizhang']",Lou Yi-chun vs. Dung Kal-cheung (Chinese Edition),9787559810021,0.00,Paperback,7559810020,7559810020,,,,,,,,,,First Edition,,
9787559813961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787559816474,Guangxi Normal University Press,不想工作，又害怕失业；想要恋爱，却又恐惧婚姻；有呐喊，更有彷徨；一心要逃离，却不知逃向何处；从北京、上海到广州、深圳，在所有地方都只能与自己的影子相遇。 青年作家远子最新力作，以十四篇彼此独立而又互有呼应的短篇小说，刻画在大都市挣扎求生的年轻人，描述一种渴望自由而又无往不在枷锁之中的生活状态，记录一场疯狂、残酷而又不失诗意的心灵之旅。,zh,https://images.isbndb.com/covers/18395333484879.jpg,https://images.isbndb.com/covers/original/18395333484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NDgsImlhdCI6MTc0NDc5MjU0OH0.9hPMDLBvbKpYxX_KJZ4eC48xOFocvmpmsejmM8jr53w,Wandering at Daylight (Chinese Edition),256 p. ; 21 cm.,256.0,2019,"['Arborist Merchandising Root', 'Self Service']",['Yuan Zi'],Wandering at Daylight (Chinese Edition),9787559816474,0.00,Paperback,7559816479,7559816479,,,,,,,,,,1,,
9787559816719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787559817006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787559817617,Guangxi Normal University Press,宽政大学宿舍“竹青庄”的十名舍友凑成杂牌长跑队，在队长清濑灰二的魔鬼训练下，从零开始向日本历史最悠久的长跑接力赛“箱根驿传”挺进。这十名大学生包括两名田径队逃兵、一对神经大条又聒噪的双胞胎、俊帅漫画宅男、尼古丁中毒的万年留级生、逻辑超强的毒舌精英、不爱跑步的黑人留学生、老实好青年、百发百中猜谜王。这些“选手”刚开始时连自己是田径队都不知道，且一半成员没有长跑经验。他们能否创造“箱根驿传”史上最大奇迹？不到最后一棒，没人知道答案。,zh,https://images.isbndb.com/covers/18406763484879.jpg,https://images.isbndb.com/covers/original/18406763484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NTIsImlhdCI6MTc0NDc5MjU1Mn0.9GsbbrpyaKPJ_RXY3gfPPvr693knc_42s5uBF8HKnC8,Run With the Wind (Chinese Edition),"height: 26 mm, length: 212 mm, width: 147 mm",434.0,2019-10-01,['Subjects'],['Shion Miura'],Run With the Wind (Chinese Edition),9787559817617,0.00,Paperback,7559817610,7559817610,,mm,212.0,mm,147.0,,,mm,26.0,2nd,,
9787559821225,广西师范大学出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流.微信好友低至5优惠 .<br/>书名:剧透<br/>简介:“百科全书”式的艺术家、中国当代艺术的领军人物邱志杰，历时八年，沉淀出的散文、书法、绘画三位一体的天才创作！以历史“角色”窥探中国文化的隐秘基因，演绎出一部历史轮回脚本的“剧透”。<br/>作者:邱志杰 著<br/>出版社:广西师范大学出版社<br/>出版时间:2019年10月<br/>装订方式:精装<br/>分类:艺术|雕塑",zh,https://images.isbndb.com/covers/18442843484879.jpg,https://images.isbndb.com/covers/original/18442843484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NTMsImlhdCI6MTc0NDc5MjU1M30.wnNJhHA9NCAdtwaxS_cw3qAES2N8EBg6QvtmDowKnoI,剧透(精),,,2019,"['Arborist Merchandising Root', 'Self Service']",['邱志杰 著'],剧透(精),9787559821225,0.00,Hardcover,7559821227,7559821227,,,,,,,,,,Standard,,
9787559825285,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18483443484879.jpg,https://images.isbndb.com/covers/original/18483443484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NTQsImlhdCI6MTc0NDc5MjU1NX0.JI75eIPijjHGM2ddKGrHYGab0wrn2PuC4gSyKwQ684E,Tarantula,,529.0,2020-08-01,,['Bob Dylan'],Tarantula,9787559825285,0.00,Hardcover,7559825281,7559825281,,,,,,,,,,First Edition,,
9787559825315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787559826060,广西师范大学出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流.微信好友低至5优惠 .<br/>书名:小手<br/>简介:*受期待的西语文学新声音！ 诺奖作家马里奥·巴尔加斯-略萨倾力推荐，美国国家图书奖得主埃德蒙·怀特撰文导读 只属于童年的暴力游戏 与 属于每个人的孤独角力<br/>作者:安德烈斯·巴尔瓦 著，童亚星 刘润秋 译，理想国 出品<br/>出版社:广西师范大学出版社<br/>出版时间:2020年05月<br/>装订方式:精装",zh,https://images.isbndb.com/covers/18491193484879.jpg,https://images.isbndb.com/covers/original/18491193484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NTcsImlhdCI6MTc0NDc5MjU1N30.ivS0_u6ukZaYgzrh7YStv7HeIcUR5FNpr5Cac-bwOMM,小手(精),,412.0,2020-05-01,['Subjects'],['安德烈斯·巴尔瓦 著，童亚星 刘润秋 译，理想国 出品'],小手(精),9787559826060,0.00,Hardcover,7559826067,7559826067,,,,,,,,,,Standard,,
9787559829092,Guangxi Normal University Press,本书的中心问题是：民族志的比较关系，在书面文本的传播及地方流行传统中体现的古代及中世纪早期的巫术观念，它们究竟与近代早期巫术信仰和巫师审判模式及性质之间有着怎样的相关性?本书由三个逐步收缩的视角构成，分别对应书中的三个部分。第一个视角介绍的是近代早期资料能够，并且已经置身其中的广阔语境。第二个视角展示了如何将第一部分的见解应用于作为近代早期巫师审判背景的欧洲大陆的中世纪研究中，还应用于考察现存的当地传统——特别是大众传统——对这些审判模式和性质的意义。第三部分将前两部分的方法和资料用于研究不列颠群岛这个特定的欧洲地区。,zh,https://images.isbndb.com/covers/18521513484879.jpg,https://images.isbndb.com/covers/original/18521513484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NTksImlhdCI6MTc0NDc5MjU1OX0.NfQ7cYzvsu-8qH6W-2wKafU0Ah8gpwbXMohWQ0Fr31g,巫师(一部恐惧史)(精),,,2020-09-01,['Subjects'],"['ZHAO KAI , WANG CHUN YI [ YING ] LUO NA DE · HE DUN']",巫师(一部恐惧史)(精),9787559829092,0.00,Hardcover,7559829090,7559829090,,,,,,,,,,,,
9787559833129,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18561883484879.jpg,https://images.isbndb.com/covers/original/18561883484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjAsImlhdCI6MTc0NDc5MjU2MH0.Ljhrt5RxajgqmCnsVjt3JNYwWjX-7aX4jNvh8QGTawI,New Nine LeavesTranslated Poetry Collection (10 poets and first-line translators7 languages13 heavyweight world poets. a book of 200 years of world poetry)(Chinese Edition),,,2021-06-01,"['Arborist Merchandising Root', 'Self Service']",['LUO JIA JIANG SHAN DENG YI [ DAN ] PI YA · TA FU DE LU PU DENG'],New Nine LeavesTranslated Poetry Collection (10 poets and first-line translators7 languages13 heavyweight world poets. a book of 200 years of world poetry)(Chinese Edition),9787559833129,0.00,Hardcover,7559833128,7559833128,,,,,,,,,,,,
9787559835338,Guangxi Normal University Press,★国内首次出版，香水大师的半自传小说，召唤“绿色”的时代主旋律爱马仕专属调香师艾列纳用“绿香调”编织出的混合着青草、皮革和温度的香水?说。“绿色”这个主题回归了，无论在时装界还是装饰界，植物又变成了主打，到处印着树叶、花朵、水果、蔬菜。天然?品占据了餐盘。人们渴望回归生机盎然、天然纯粹、无斧凿之痕的大自然。★创造的瓶颈，天赋与现实的矛盾，如何打破？充满悖论的人物形象与情节：艾列纳认为自己谁，是以青春的朝气蓬勃拥抱枯朽市场的尼古拉？还是因时光沉淀和执着而永葆年轻的克劳德？在这个高度竞争的领域内，创意已经受制于消费价值与营销策略，什么样的香水可以在激烈的市场竞争中存活下来呢？这部小说呈现的是追求自我和简约的老调香师与迎合市场的年轻调香师之间的冲突，是作者本人与年轻时自己的和解，同时也是时代潮流与普遍审美的和解。★以虚构小说解谜传世香水经典的灵感来源，用*私密的角度，解读使爱马仕香水与爱马仕皮革并驾齐驱的幕后功臣艾列纳从不承认故事内容的真实性，反而使这部小说充满了幻想与现实的张力我试着在“感受必须让人感受的东西”和“让人感受”之间建立一些思考。对这款香水来说，我把我的作品和触感挂钩。我尝试让这款香水表现出您的皮革的柔软、丰富、顺滑和蜡质感，而不仅仅是皮革的味道。尽管我觉得它的味道也很诱人，但是公众并不了解这点。俄罗斯的皮革香水从来不像我所设计的那样能闻到皮子的味道。至于手感……您的所有顾客都是冲着您皮革的高贵品质而来的，都迷恋它柔软的手感。我想做的就是，在气味中加入这种触觉。,en,https://images.isbndb.com/covers/18583973484879.jpg,https://images.isbndb.com/covers/original/18583973484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjIsImlhdCI6MTc0NDc5MjU2Mn0.-Wab2J8VAbg3oX4j_ATebAUA1X32WBAXh4BPrZIlDNU,绿香调(爱的故事)(精),,,2021,,['(法)让-克罗德·艾列纳'],绿香调(爱的故事)(精),9787559835338,0.00,Hardcover,7559835333,7559835333,,,,,,,,,,,,
9787559837011,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18600703484879.jpg,https://images.isbndb.com/covers/original/18600703484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjMsImlhdCI6MTc0NDc5MjU2M30.Kn2ofm6cSSozpDRFLoMPCPgLVciDCD4G9GD8xIqk3LM,The Kiss of Film/ Baisers de cinéma (Chinese Edition),,339.0,2021-04-01,"['Arborist Merchandising Root', 'Self Service']",['Éric Fottorino'],The Kiss of Film/ Baisers de cinéma (Chinese Edition),9787559837011,0.00,Paperback,7559837018,7559837018,,,,,,,,,,1,,
9787559837868,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18609273484879.jpg,https://images.isbndb.com/covers/original/18609273484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjQsImlhdCI6MTc0NDc5MjU2NH0.5Q6XktcxO-9sEcCVaTaQJA0kluJyT5UWM9SndQWZTMg,Why is it Illustration of Plant (Chinese Edition),,448.0,2021-05-01,"['Arts & Photography', 'Photography & Video']",['Takuma Nakahira'],Why is it Illustration of Plant (Chinese Edition),9787559837868,0.00,Paperback,7559837867,7559837867,,,,,,,,,,First Edition,,
9787559843791,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18668503484879.jpg,https://images.isbndb.com/covers/original/18668503484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjYsImlhdCI6MTc0NDc5MjU2Nn0.zzaV6H1FnXgRKyvBsZDP7Mmjc7ykmUFXi5hgSP4jsto,天朝的封建官僚机制(古代中国经济和社会研究)(精)/海外汉学译丛,,,2021-12-01,['Subjects'],['SHE ZHEN HUA YI [ FA ] BAI LE RI'],天朝的封建官僚机制(古代中国经济和社会研究)(精)/海外汉学译丛,9787559843791,0.00,Hardcover,7559843794,7559843794,,,,,,,,,,,,
9787559844286,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18673453484879.jpg,https://images.isbndb.com/covers/original/18673453484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjcsImlhdCI6MTc0NDc5MjU2N30.WVrCxmwvsyWECv-fJpHjVEHYRgg4lp7a9GvG6r5DLAk,A Foreigner Carrying in the Crook of His Arm a Tiny Book (Works of Edmond Jabès)(Hardcover) (Chinese Edition),,157.0,2022-01-01,"['Arborist Merchandising Root', 'Self Service']",['Edmond Jabès'],A Foreigner Carrying in the Crook of His Arm a Tiny Book (Works of Edmond Jabès)(Hardcover) (Chinese Edition),9787559844286,0.00,Hardcover,7559844286,7559844286,,,,,,,,,,1,,
9787559846532,Guangxi Normal University Press,本书为我国著名诗歌评论家孙绍振的新随笔集。内容整体上分为两大部分：古典诗词的现代解读及其方法；诗话词话争讼札记。其中涉及的诗人有李白、杜甫、白居易、苏轼等，分析的作品亦系大家耳熟能详的名篇佳作。全书行文雅驯，说理透彻，对经典诗词的解读，融通古今，考究作品创作的历史场景，分析诗人性情及创作意图，进而阐释古典诗词的丰富的历史文化意象，并对诗词创作手法加以评点。透过作者的触笔，读者能够走进古典诗歌，走进诗人创作的历史情境，进而理解诗人的创作意图与中国古典诗歌的意象、作法及内涵。,en,https://images.isbndb.com/covers/18695913484879.jpg,https://images.isbndb.com/covers/original/18695913484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjgsImlhdCI6MTc0NDc5MjU2OH0.WvYYWf3eSwz5SrGZVoz4S6CKAjtMZSle6ASAfj7QG_E,出口成诗的民族(中国古典诗歌微观艺术解密)(精)/诗想者读经典,,291.0,2022,,['孙绍振'],出口成诗的民族(中国古典诗歌微观艺术解密)(精)/诗想者读经典,9787559846532,0.00,Hardcover,755984653X,755984653X,,,,,,,,,,,,
9787559846808,Guangxi Normal University Press,,zh,https://images.isbndb.com/covers/18698673484879.jpg,https://images.isbndb.com/covers/original/18698673484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NjksImlhdCI6MTc0NDc5MjU2OX0.zQTYjMk7JbDxFyINiijDhT7sflG67AGyRCLjCXJSy68,乐园之丘(权力诞生与被剥夺的历史),,,2022,['Subjects'],['(荷)米尼克·希珀'],乐园之丘(权力诞生与被剥夺的历史),9787559846808,0.00,Print on Demand (Paperback),7559846807,7559846807,,,,,,,,,,,,
9787559847096,Guangxi Normal University Press,《精灵学简史》，是“臧棣诗系”的第四本，精选了200多首诗歌，全书分为五卷，卷一通过描写微小的植物探讨人与自然的关系，卷二通过描写具体的动物观测人与生命的关系，卷三通过描写人文景观思考人与历史的关系，卷四通过自然景观反思人与世界的关系，卷五通过描写宇宙万物探索存在与虚无的关系。 快速。高效。焦虑。虚无。社会的急速运转像一架带有强大引力的机器，对准每一个人，而诗人臧棣试图用语言悄悄纠正这一切。他清楚地意识到我们对日常事物的忽视，意识到我们对自身存在的迟钝，他以敏锐的语言、感知与智力，向我们说明一棵草或一只鸟的真相。他用初见式的好奇心，探入事物内部，精心体悟，重塑着这些微小之物，同时重塑着自己，而在对这一过程的思考中，我们得以“重新看清我是谁”。臧棣诗歌的语调温和、平易，又在猝不及防的瞬间陡然锋利，一个词便足以击中你。,en,https://images.isbndb.com/covers/18701553484879.jpg,https://images.isbndb.com/covers/original/18701553484879.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk3NzEsImlhdCI6MTc0NDc5MjU3MX0.3ibaa3UAx6GzskTKR0lAG6o00gmseXcri09ZF5wPZLc,精灵学简史(精),,401.0,2022,,['臧棣'],精灵学简史(精),9787559847096,0.00,Hardcover,7559847099,7559847099,,,,,,,,,,,,
